==========================================
Preprocessing FineWeb-Edu with Luciole 50k tokenizer
Tokenizer:   /work/m24047/m24047brmn/tokenizers/luciole_50k
Input:       /work/shares/IA-Datasets/fineweb_edu_10bt_shuffled
Output:      /tmpdir/m24047brmn/nemo_1b/data_fwe_50k/fineweb_edu_text_document.{bin,idx}
Max tokens:  10000000000
==========================================
2026-02-06 16:51:13,486 - INFO - The multistorageclient package is available.
2026-02-06 16:51:17,615 - INFO - Detected Megatron Core, using Megatron-FSDP with Megatron.
2026-02-06 16:51:17,618 - INFO - Detected Megatron Core, using Megatron-FSDP with Megatron.
2026-02-06 16:51:19,316 - INFO - Loading tokenizer from: /work/m24047/m24047brmn/tokenizers/luciole_50k
2026-02-06 16:51:19,340 - INFO - Loaded SentencePiece tokenizer with vocab size: 50256
2026-02-06 16:51:19,340 - INFO - EOS token ID: 3
2026-02-06 16:51:19,340 - INFO - Reading JSONL files from: /work/shares/IA-Datasets/fineweb_edu_10bt_shuffled
2026-02-06 16:51:19,344 - INFO - Starting tokenization (target: 10,000,000,000 tokens)...
2026-02-06 17:24:16,766 - INFO - Progress: 750,000 docs, 783,501,964 tokens (7.84%)
2026-02-06 17:24:43,500 - INFO - Progress: 760,000 docs, 794,060,597 tokens (7.94%)
2026-02-06 17:25:09,525 - INFO - Progress: 770,000 docs, 804,387,768 tokens (8.04%)
2026-02-06 17:25:35,057 - INFO - Progress: 780,000 docs, 814,581,017 tokens (8.15%)
2026-02-06 17:26:00,793 - INFO - Progress: 790,000 docs, 824,818,374 tokens (8.25%)
2026-02-06 17:26:27,178 - INFO - Progress: 800,000 docs, 835,301,342 tokens (8.35%)
2026-02-06 17:26:53,147 - INFO - Progress: 810,000 docs, 845,591,602 tokens (8.46%)
2026-02-06 17:27:21,231 - INFO - Progress: 820,000 docs, 856,597,803 tokens (8.57%)
2026-02-06 17:27:46,760 - INFO - Progress: 830,000 docs, 866,723,726 tokens (8.67%)
2026-02-06 17:28:13,705 - INFO - Progress: 840,000 docs, 877,300,029 tokens (8.77%)
2026-02-06 17:28:39,861 - INFO - Progress: 850,000 docs, 887,635,641 tokens (8.88%)
2026-02-06 17:29:05,900 - INFO - Progress: 860,000 docs, 897,971,388 tokens (8.98%)
2026-02-06 17:29:31,978 - INFO - Progress: 870,000 docs, 908,280,161 tokens (9.08%)
2026-02-06 17:29:58,362 - INFO - Progress: 880,000 docs, 918,674,702 tokens (9.19%)
2026-02-06 17:30:24,476 - INFO - Progress: 890,000 docs, 929,032,810 tokens (9.29%)
2026-02-06 17:30:51,773 - INFO - Progress: 900,000 docs, 939,834,634 tokens (9.40%)
2026-02-06 17:31:18,516 - INFO - Progress: 910,000 docs, 950,401,429 tokens (9.50%)
2026-02-06 17:31:44,376 - INFO - Progress: 920,000 docs, 960,687,880 tokens (9.61%)
2026-02-06 17:32:11,601 - INFO - Progress: 930,000 docs, 971,493,416 tokens (9.71%)
2026-02-06 17:32:37,382 - INFO - Progress: 940,000 docs, 981,754,581 tokens (9.82%)
2026-02-06 17:33:03,269 - INFO - Progress: 950,000 docs, 992,007,404 tokens (9.92%)
2026-02-06 17:33:28,634 - INFO - Progress: 960,000 docs, 1,002,121,871 tokens (10.02%)
2026-02-06 17:33:56,176 - INFO - Progress: 970,000 docs, 1,012,788,090 tokens (10.13%)
2026-02-06 17:34:23,113 - INFO - Progress: 980,000 docs, 1,023,422,258 tokens (10.23%)
2026-02-06 17:34:49,575 - INFO - Progress: 990,000 docs, 1,033,868,554 tokens (10.34%)
2026-02-06 17:35:16,468 - INFO - Progress: 1,000,000 docs, 1,044,449,699 tokens (10.44%)
2026-02-06 17:35:43,442 - INFO - Progress: 1,010,000 docs, 1,055,094,984 tokens (10.55%)
2026-02-06 17:36:09,230 - INFO - Progress: 1,020,000 docs, 1,065,324,118 tokens (10.65%)
2026-02-06 17:36:35,167 - INFO - Progress: 1,030,000 docs, 1,075,603,382 tokens (10.76%)
2026-02-06 17:37:01,186 - INFO - Progress: 1,040,000 docs, 1,085,880,091 tokens (10.86%)
2026-02-06 17:37:27,480 - INFO - Progress: 1,050,000 docs, 1,096,302,939 tokens (10.96%)
2026-02-06 17:37:53,507 - INFO - Progress: 1,060,000 docs, 1,106,635,150 tokens (11.07%)
2026-02-06 17:38:20,076 - INFO - Progress: 1,070,000 docs, 1,117,136,515 tokens (11.17%)
2026-02-06 17:38:46,920 - INFO - Progress: 1,080,000 docs, 1,127,736,019 tokens (11.28%)
2026-02-06 17:39:13,260 - INFO - Progress: 1,090,000 docs, 1,138,151,784 tokens (11.38%)
2026-02-06 17:39:40,043 - INFO - Progress: 1,100,000 docs, 1,148,718,037 tokens (11.49%)
2026-02-06 17:40:07,065 - INFO - Progress: 1,110,000 docs, 1,159,440,759 tokens (11.59%)
2026-02-06 17:40:33,446 - INFO - Progress: 1,120,000 docs, 1,169,799,087 tokens (11.70%)
2026-02-06 17:41:00,555 - INFO - Progress: 1,130,000 docs, 1,180,486,591 tokens (11.80%)
2026-02-06 17:41:27,659 - INFO - Progress: 1,140,000 docs, 1,191,140,527 tokens (11.91%)
2026-02-06 17:41:53,563 - INFO - Progress: 1,150,000 docs, 1,201,394,600 tokens (12.01%)
2026-02-06 17:42:19,790 - INFO - Progress: 1,160,000 docs, 1,211,785,635 tokens (12.12%)
2026-02-06 17:42:47,513 - INFO - Progress: 1,170,000 docs, 1,222,728,808 tokens (12.23%)
2026-02-06 17:43:13,908 - INFO - Progress: 1,180,000 docs, 1,233,195,902 tokens (12.33%)
2026-02-06 17:43:40,822 - INFO - Progress: 1,190,000 docs, 1,243,813,556 tokens (12.44%)
2026-02-06 17:44:07,111 - INFO - Progress: 1,200,000 docs, 1,254,174,875 tokens (12.54%)
2026-02-06 17:44:33,599 - INFO - Progress: 1,210,000 docs, 1,264,642,239 tokens (12.65%)
2026-02-06 17:45:00,409 - INFO - Progress: 1,220,000 docs, 1,275,273,466 tokens (12.75%)
2026-02-06 17:45:26,978 - INFO - Progress: 1,230,000 docs, 1,285,750,708 tokens (12.86%)
2026-02-06 17:45:53,230 - INFO - Progress: 1,240,000 docs, 1,296,168,611 tokens (12.96%)
2026-02-06 17:46:20,020 - INFO - Progress: 1,250,000 docs, 1,306,772,544 tokens (13.07%)
2026-02-06 17:46:45,854 - INFO - Progress: 1,260,000 docs, 1,317,034,287 tokens (13.17%)
2026-02-06 17:47:12,821 - INFO - Progress: 1,270,000 docs, 1,327,682,546 tokens (13.28%)
2026-02-06 17:47:39,209 - INFO - Progress: 1,280,000 docs, 1,338,271,773 tokens (13.38%)
2026-02-06 17:48:06,009 - INFO - Progress: 1,290,000 docs, 1,348,904,366 tokens (13.49%)
2026-02-06 17:48:33,337 - INFO - Progress: 1,300,000 docs, 1,359,678,243 tokens (13.60%)
2026-02-06 17:48:59,395 - INFO - Progress: 1,310,000 docs, 1,370,079,189 tokens (13.70%)
2026-02-06 17:49:25,440 - INFO - Progress: 1,320,000 docs, 1,380,424,057 tokens (13.80%)
2026-02-06 17:49:51,876 - INFO - Progress: 1,330,000 docs, 1,390,855,994 tokens (13.91%)
2026-02-06 17:50:19,173 - INFO - Progress: 1,340,000 docs, 1,401,534,513 tokens (14.02%)
2026-02-06 17:50:45,185 - INFO - Progress: 1,350,000 docs, 1,411,841,971 tokens (14.12%)
2026-02-06 17:51:11,465 - INFO - Progress: 1,360,000 docs, 1,422,268,634 tokens (14.22%)
2026-02-06 17:51:37,912 - INFO - Progress: 1,370,000 docs, 1,432,745,989 tokens (14.33%)
2026-02-06 17:52:04,942 - INFO - Progress: 1,380,000 docs, 1,443,434,149 tokens (14.43%)
2026-02-06 17:52:31,944 - INFO - Progress: 1,390,000 docs, 1,454,144,093 tokens (14.54%)
2026-02-06 17:52:58,925 - INFO - Progress: 1,400,000 docs, 1,464,921,196 tokens (14.65%)
2026-02-06 17:53:24,614 - INFO - Progress: 1,410,000 docs, 1,475,112,074 tokens (14.75%)
2026-02-06 17:53:51,042 - INFO - Progress: 1,420,000 docs, 1,485,664,102 tokens (14.86%)
2026-02-06 17:54:16,777 - INFO - Progress: 1,430,000 docs, 1,495,877,994 tokens (14.96%)
2026-02-06 17:54:43,146 - INFO - Progress: 1,440,000 docs, 1,506,374,516 tokens (15.06%)
2026-02-06 17:55:08,375 - INFO - Progress: 1,450,000 docs, 1,516,419,236 tokens (15.16%)
2026-02-06 17:55:35,300 - INFO - Progress: 1,460,000 docs, 1,527,040,140 tokens (15.27%)
2026-02-06 17:56:01,781 - INFO - Progress: 1,470,000 docs, 1,537,521,983 tokens (15.38%)
2026-02-06 17:56:29,366 - INFO - Progress: 1,480,000 docs, 1,548,266,805 tokens (15.48%)
2026-02-06 17:56:55,084 - INFO - Progress: 1,490,000 docs, 1,558,499,132 tokens (15.58%)
2026-02-06 17:57:19,765 - INFO - Progress: 1,500,000 docs, 1,568,316,323 tokens (15.68%)
2026-02-06 17:57:46,417 - INFO - Progress: 1,510,000 docs, 1,578,879,769 tokens (15.79%)
2026-02-06 17:58:13,028 - INFO - Progress: 1,520,000 docs, 1,589,366,562 tokens (15.89%)
2026-02-06 17:58:38,978 - INFO - Progress: 1,530,000 docs, 1,599,637,366 tokens (16.00%)
2026-02-06 17:59:05,464 - INFO - Progress: 1,540,000 docs, 1,610,135,364 tokens (16.10%)
2026-02-06 17:59:31,062 - INFO - Progress: 1,550,000 docs, 1,620,264,248 tokens (16.20%)
2026-02-06 17:59:58,335 - INFO - Progress: 1,560,000 docs, 1,631,002,786 tokens (16.31%)
2026-02-06 18:00:24,640 - INFO - Progress: 1,570,000 docs, 1,641,394,966 tokens (16.41%)
2026-02-06 18:00:50,541 - INFO - Progress: 1,580,000 docs, 1,651,592,575 tokens (16.52%)
2026-02-06 18:01:16,698 - INFO - Progress: 1,590,000 docs, 1,661,926,061 tokens (16.62%)
2026-02-06 18:01:43,248 - INFO - Progress: 1,600,000 docs, 1,672,471,277 tokens (16.72%)
2026-02-06 18:02:09,598 - INFO - Progress: 1,610,000 docs, 1,682,940,103 tokens (16.83%)
2026-02-06 18:02:35,827 - INFO - Progress: 1,620,000 docs, 1,693,231,429 tokens (16.93%)
2026-02-06 18:03:01,497 - INFO - Progress: 1,630,000 docs, 1,703,377,959 tokens (17.03%)
2026-02-06 18:03:27,820 - INFO - Progress: 1,640,000 docs, 1,713,810,856 tokens (17.14%)
2026-02-06 18:03:53,824 - INFO - Progress: 1,650,000 docs, 1,724,148,341 tokens (17.24%)
2026-02-06 18:04:20,615 - INFO - Progress: 1,660,000 docs, 1,734,736,106 tokens (17.35%)
2026-02-06 18:04:46,350 - INFO - Progress: 1,670,000 docs, 1,744,935,964 tokens (17.45%)
2026-02-06 18:05:13,236 - INFO - Progress: 1,680,000 docs, 1,755,497,559 tokens (17.55%)
2026-02-06 18:05:38,807 - INFO - Progress: 1,690,000 docs, 1,765,668,737 tokens (17.66%)
2026-02-06 18:06:04,855 - INFO - Progress: 1,700,000 docs, 1,776,035,775 tokens (17.76%)
2026-02-06 18:06:31,131 - INFO - Progress: 1,710,000 docs, 1,786,424,729 tokens (17.86%)
2026-02-06 18:06:58,576 - INFO - Progress: 1,720,000 docs, 1,797,230,712 tokens (17.97%)
2026-02-06 18:07:24,473 - INFO - Progress: 1,730,000 docs, 1,807,491,296 tokens (18.07%)
2026-02-06 18:07:51,149 - INFO - Progress: 1,740,000 docs, 1,818,030,639 tokens (18.18%)
2026-02-06 18:08:17,981 - INFO - Progress: 1,750,000 docs, 1,828,698,709 tokens (18.29%)
2026-02-06 18:08:43,642 - INFO - Progress: 1,760,000 docs, 1,838,919,765 tokens (18.39%)
2026-02-06 18:09:09,682 - INFO - Progress: 1,770,000 docs, 1,849,227,001 tokens (18.49%)
2026-02-06 18:09:36,170 - INFO - Progress: 1,780,000 docs, 1,859,772,378 tokens (18.60%)
